## Exp Num, PV Num, PV Name, Start Time, Stop Time, Type, Mean, Variance,NumDistPts
0,0,TrainToFlorence,1.000000,1.000000,Results,5.280930,1.844512,15
## Dist,x, P(X=x), P(X<=x)
## Dist,x, P(X=x), P(X<=x)
Dist,0.000000,0.102804,0.102804
Dist,1.000000,0.063630,0.166434
Dist,2.000000,0.060221,0.226655
Dist,3.000000,0.065561,0.292215
Dist,4.000000,0.078864,0.371080
Dist,5.000000,0.096932,0.468012
Dist,6.000000,0.114936,0.582948
Dist,7.000000,0.127580,0.710528
Dist,8.000000,0.128332,0.838860
Dist,9.000000,0.106620,0.945480
Dist,10.000000,0.049559,0.995039
Dist,11.000000,0.004236,0.999275
Dist,12.000000,0.000610,0.999885
Dist,13.000000,0.000101,0.999987
Dist,14.000000,0.000013,1.000000

## Exp Num, PV Num, PV Name, Start Time, Stop Time, Type, Mean, Variance,NumDistPts
0,1,TrainToViareggio,48.000000,48.000000,Results,2.905808,8.728578,15
## Dist,x, P(X=x), P(X<=x)
Dist,0.000000,0.245059,0.245059
Dist,1.000000,0.179888,0.424947
Dist,2.000000,0.142066,0.567013
Dist,3.000000,0.106165,0.673177
Dist,4.000000,0.078646,0.751823
Dist,5.000000,0.059606,0.811429
Dist,6.000000,0.047390,0.858819
Dist,7.000000,0.040177,0.898996
Dist,8.000000,0.036578,0.935574
Dist,9.000000,0.026086,0.961660
Dist,10.000000,0.017707,0.979367
Dist,11.000000,0.011100,0.990468
Dist,12.000000,0.006117,0.996585
Dist,13.000000,0.002689,0.999273
Dist,14.000000,0.000727,1.000000

## Exp Num, PV Num, PV Name, Start Time, Stop Time, Type, Mean, Variance,NumDistPts
0,2,TrainToPistoia,48.000000,48.000000,Results,3.253490,2.702345,15
## Dist,x, P(X=x), P(X<=x)
Dist,0.000000,0.086914,0.086914
Dist,1.000000,0.083901,0.170815
Dist,2.000000,0.115334,0.286149
Dist,3.000000,0.172085,0.458234
Dist,4.000000,0.366052,0.824286
Dist,5.000000,0.119612,0.943897
Dist,6.000000,0.038941,0.982838
Dist,7.000000,0.012222,0.995060
Dist,8.000000,0.003635,0.998695
Dist,9.000000,0.001000,0.999694
Dist,10.000000,0.000245,0.999940
